"","macrophages","mast","B.naive","B.memory","plasma","T.CD4.naive","T.CD4.memory","T.CD8.naive","T.CD8.memory","NK","pDCs","mDCs","monocytes.C","monocytes.NC.I","neutrophils","Treg","endothelial.cells","fibroblasts"
"CRABP2",0.00762261745494801,0.0029651813205227,0.000532907005807006,0.000354425902794928,0.0350359564303101,5.41885843095711e-05,0.000339926976402834,4.22984514216495e-06,0.000622334897392835,0.000242988585762746,0.000583056934450982,0.00022786324342264,0.00738762191166091,0.000330464154489429,0.00577407760887132,0.00040473373792434,0.00848966244693002,0.38948499970054
"CRHBP",0.00505608890628902,0.000538839620380737,5.07428467321377e-06,3.40142367993686e-05,1.12107737536689e-06,9.93810423332448e-08,5.96021532704499e-07,6.67618799917923e-08,1.17183784066101e-07,6.56264623508944e-07,1.65471421764892e-07,0.00659075836769717,0.000278135644140021,0.00264264573626287,0.000765784457434567,1.50721553846444e-07,0,0
"CRISP3",6.2249869402023e-05,0,2.80887402398793e-05,2.98896755930343e-05,0.000187837522670583,3.72509647612053e-06,3.21182014896985e-07,1.06447842555574e-07,1.8684256641467e-07,1.61037323819757e-06,2.63834329615068e-07,9.53794098012355e-07,3.06237700190479e-07,3.38119791383276e-07,0.00325878965138267,2.40316543445904e-07,0,0
"CRISPLD1",0.00475713340522063,0.325241477578387,7.16187419509312e-06,1.19587494010386e-06,1.19543501114937e-05,1.05972683117254e-06,1.60718453839021e-06,7.11899914367837e-07,1.24956226295922e-06,9.56930784246356e-07,0.0255929850599797,6.37876654329609e-06,9.91563661074579e-06,7.32371339423003e-06,7.98275504313761e-07,1.60718453839021e-06,0.0760296112523845,0.145133733085202
"CRLF2",0,0.0900343072503163,3.45726655512871e-06,1.51772963950107e-05,5.81480891936344e-05,0.000107898123666117,0.000164554631111977,2.24928220765672e-06,0.000277162592585848,0.00010389361452665,0.00591319835768277,0.00218206595891254,0.000156351541157426,7.49191658030667e-05,1.05931781470641e-05,0.00104112476223687,0,0
"CRTAM",0.011358522255632,0.00306850572814859,0.000998377476822628,0.00104722811191976,0.00191595957832914,0.0137443805719041,0.00270373018786593,0.0433398401280241,0.0509033160343396,0.0228720303079769,0.000554030667646936,0.0632920867061493,0.0242787021233489,0.0217503190511548,0.00209079912071556,0.00415599566414776,0,0.000755867777343312
"CRYBB1",0.00827285462741716,0,9.04253881772707e-08,9.9411821185582e-08,0.0058239261110202,8.80939726330733e-08,1.19623681999605e-06,5.91794882690828e-08,1.47855270893002e-05,4.79505589322147e-06,1.46678225124993e-07,0.00023531405375237,6.00895497079128e-05,0.00231199347297633,6.63597998673487e-08,7.82521796346584e-07,0.00059554884746089,0
"CSF1",0.0839142704846641,4.02127329986649,0.000483225316552526,5.38217927636483e-06,0.000502017500259238,0.00020205623633754,0.00752277966422376,2.06460602721862e-05,0.00329924335073311,0.000756788429020305,5.587931190892e-06,1.26437176615168e-05,8.18471791700519e-05,4.76825701575399e-05,0.0234196002882685,0.0276664950674496,0.185963052120742,0.54760574954139
"CSF1R",0.836071110507851,0.00946642831080985,0.104898376170958,0.079468595888393,0.119276320756071,0.00443629588303251,0.0103255176647069,0.00545574386441156,0.00772481988407184,0.0167184020739993,0.478451699247004,7.08240708247775,2.6454636967081,10.231841601517,0.12513148216609,0.0126003289092754,0.0125137511874578,0.0193566089042085
"CSF2",0,0.219151372062395,3.20362431785754e-07,3.52199901213903e-07,3.52070336717551e-06,3.12102605996806e-07,1.58129808603366e-06,2.09663294301294e-07,3.68011479140651e-07,1.9717119036586e-06,5.19657076826045e-07,1.64394531406342e-05,6.03176198969621e-07,6.65972251085062e-07,2.35101969555752e-07,3.68842060452115e-06,0,0
"CSF3R",0.164195263594926,0.0580624945087656,0.0746780607736117,0.0509208378818047,0.0784571954371485,0.00173325238394564,0.00224890757287689,0.00117296769420088,0.00146080560305795,0.00575704033699521,0.0403841811136107,2.74400424254739,2.40371011950955,0.385291849715128,6.48003820906335,0.00136052579413633,0.00051616607015846,0.00590122179591163
"CST7",0.0343421111064302,0.362737837220977,0.00921958694874781,0.00741789933041856,0.00829530652765708,0.0146442842336971,0.104103006072668,0.00126404852572031,0.559125346818063,0.744348032254962,0.00058229930098641,0.175153455092677,0.000781108670493594,0.0206734820885601,0.130822156148388,0.0522457318434783,0.000337065500100965,0.0110537378103882
"CTGF",0.000966451830028484,0.0022549209440374,0.00271321565500673,6.67252208685939e-06,7.41333177192682e-05,6.33786522539115e-05,8.46328058132955e-06,9.12106469686425e-06,3.37357118588415e-06,3.62050407346272e-07,2.34065929403232e-05,1.5659386376141e-05,8.80507702980554e-07,2.43132664621571e-05,1.931127572105e-05,7.77404677318186e-05,1.14007212196657,3.07460314698772
"CTHRC1",9.43695306920743e-05,0.0172418322039564,7.89688555028126e-05,1.40098579245201e-05,0.000361914287219275,7.52956787171702e-06,6.81032101632255e-06,6.40757747355819e-05,1.22552141192829e-06,3.43832730960345e-05,1.1214508504178e-06,3.08785591094074e-06,5.24211319416269e-06,5.0559978797894e-06,3.09517425056843e-07,5.22121859827742e-06,0.0750364202977702,1.17037445708718
"CTLA4",0.0242552915141937,0.0209089585983417,2.30216250655829e-06,3.84200237665621e-06,0.000354197871697401,0.0509387291503404,0.141156156888385,0.00133491409557732,0.0143567160817703,2.08297131163951e-06,7.66320643312537e-07,0.00130468850762455,8.89483456375484e-07,6.07979128574778e-05,3.46696890292361e-07,0.798882037861307,0,0
"CTNNA2",0.00175484989730236,0.0146854506436212,0.000961204277466074,0.00119680285254736,0.00319334532322576,0.00113658439871516,0.000894601196632552,0.000965315745180478,0.00103423657698409,0.000133635314791514,0.000111836631033017,0.00358042456397033,0.00109229704879041,0.000453029003613762,0.000407435261308891,0.00134296209294503,0,0
"CTSG",0.000385323830133335,3.82946282742686,1.02015208442318e-05,1.7740244637554e-06,7.22458934781767e-06,1.28390283092968e-07,1.94717045748711e-07,8.62496153262584e-08,6.52508674542922e-07,1.15936117380199e-07,1.8259287811036e-05,7.72813915989636e-07,1.56468540780615e-06,2.73962357910421e-07,9.16074326905832e-06,1.94717045748711e-07,0,0
"CTSK",0.0895552373340833,0.00249309916659213,0.0240636347805842,0.0147417183075883,0.0378276960952251,0.0188564092685229,0.0461557042579501,0.0222600421658878,0.0318889396848843,0.0234741996900549,0.0137073533820771,0.157732077650636,0.0890668203723593,0.0611981386591667,0.0134219511627162,0.0443762336421903,0.0422255481384927,2.87729998611058
"CTSW",0.00332951274690229,0.0578134037062047,0.0191611046442693,0.0169090616161834,0.0161140303344155,0.0355732616802755,0.0671575298391819,0.0645281169020193,0.516593360280803,1.19308581196663,0.0245831562785177,0.0424868604531385,0.00956513303028365,0.0374486796414383,0.00655903267885442,0.0463998039709396,0.0030052037220894,0
"CUX2",0.00351805421102033,0.00137351742341393,5.92504297826516e-07,3.1782012133842e-07,1.03032978412217e-06,7.85216995368934e-07,2.02854285602408e-07,1.70347256838638e-05,3.14945194870468e-07,2.96429534337825e-07,0.0471017297291913,6.55628727460506e-05,1.76518819695558e-07,4.04361176636611e-07,6.88023205242097e-08,1.38521131056045e-07,0,0
"CX3CR1",0.00182126921412262,0.000362321973212028,0.00771234279857998,0.00477357922254513,0.00930924297476837,0.0045885334043274,0.0065121190849487,0.000357648733841486,0.0489042568583383,0.345671463917609,0.00660210660277282,0.355742829819397,0.123456476955129,0.471026442071328,0.00533866214660744,0.00490681080992958,0.000105852314521369,0
"CXCL1",0.119607827471464,0.00683131786908523,6.06122292528959e-05,0.000175838700492209,4.22565924275667e-06,8.01424336077317e-08,2.33023911865027e-07,3.59686419170918e-07,9.44988441852823e-08,7.23684251334879e-08,1.33438753724297e-07,3.38666952266827e-05,0.0156641888782521,0.000429339652804821,0.206788554114318,1.21544228545006e-07,0.0933182042473858,0.191211577081182
"CXCL10",0.17821734056703,0.00042218861603048,0.00366465183591053,0.00119622134723667,0.00139291257345718,2.15667405997723e-07,1.53553204613835e-06,1.44880362887326e-07,2.54301244394164e-07,1.66106620513123e-06,3.59090541424635e-07,0.123007238956526,0.207788753323808,0.281875863293635,0.000175977886841302,1.86491211204215e-05,0.127054616788735,0.19397213945239
"CXCL11",0.037806199496912,0,0.00214068502348174,2.61442116473998e-06,5.45241096073182e-06,4.83344233335725e-07,1.05890743324467e-06,3.24699449141217e-07,5.69928679947658e-07,4.3645868223903e-07,8.04777808867571e-07,0.000229592784102228,0.0139332275480527,0.000814778370099629,2.99785685226313e-06,7.33041153329794e-07,0.0879634989864407,0.0357068589933697
"CXCL12",0.00362071419587275,0.000863285880999071,1.2831930888761e-07,1.41071622106666e-07,1.41019725801174e-06,1.2501088370535e-07,1.89591839624776e-07,8.39794131723716e-08,1.47404857688233e-07,1.12884527846794e-07,2.08145619900488e-07,7.52472447682829e-07,2.41598718544498e-07,4.84912912017283e-06,9.416872659927e-08,1.89591839624776e-07,0.238160840022761,0.96366912084668
"CXCL13",0.0252534820184502,0.0196708507025028,9.62195208750752e-05,2.66162473093297e-06,5.62191046661291e-05,1.06015757336378e-06,2.38976377977237e-06,7.12189276984728e-07,9.47029859501998e-06,9.3969960534811e-06,1.48615297770439e-05,4.86743655841529e-05,2.04888329390292e-06,2.26219042094501e-06,7.98599975611293e-07,1.60783780314621e-06,0,0.17924466458784
"CXCL14",0.0125357023575765,0.0168198820658193,0.000861301324853992,5.95360931192731e-05,4.53641097734118e-05,0.000430098516695653,6.6936667399127e-05,5.57586813245933e-06,0.000111198055455848,0.00023992222008885,0.000134633641918362,0.00039329254954975,7.04068561656282e-05,0.000225307789515306,8.47987373687135e-06,6.11346468818497e-05,0.00196393423202028,0.861319875050455
"CXCL3",0.102400178172881,0.00382912199408196,0.000184927360836463,4.76896880434853e-05,9.49640336109966e-06,5.33800608348108e-08,2.01093745685193e-08,6.23322599192937e-09,2.10887929656323e-08,6.26390645521448e-08,0.000105811996686351,0.00440961121717522,0.00725517501327559,0.00273699894720229,8.3076290849789e-05,1.40721247977909e-08,0.0030687942069215,0.00205999609643483
"CXCL5",0.0594718403374484,0.0179724620378562,1.17506099158184e-05,9.104979749818e-06,1.24526303015809e-05,3.67691928673484e-07,3.58887940408695e-07,2.68912002435608e-07,9.01698069436153e-08,3.38863545431043e-07,1.27325860605504e-07,3.06032251064504e-06,1.47789632924161e-07,3.56794270873476e-05,3.50991587143915e-07,1.15976229312662e-07,0.000364102467462418,0.00863839081477625
"CXCL6",0.00153917048632365,0,1.96858773090796e-07,2.16422506375642e-07,2.16342890586594e-06,1.91783211759549e-07,2.90858930429948e-07,1.28835514976768e-07,2.26138526490543e-07,1.73179779765782e-07,3.19322880656426e-07,1.15439214970533e-06,1.90136968857157e-06,4.09231755204047e-07,0.0105683749748228,2.90858930429948e-07,0,0.0158855937371002
"CXCL9",0.190100099924731,0,2.72181385689271e-07,5.88676385192186e-07,2.99120566583652e-06,2.65163799962205e-07,4.02148126200142e-07,1.78130892729855e-07,3.12664234016827e-07,2.39442274733029e-07,4.41503026635593e-07,0.00116561921306297,0.00011696351179632,7.39280485450148e-05,9.0491991688878e-07,4.02148126200142e-07,0.306430586145445,0.65244158988799
"CXCR1",0.000580248835624587,0.00879512717403686,0.00250666593616946,0.000563856590285638,6.69869369040175e-05,1.08837131107154e-06,4.03922456019443e-05,7.5644888170099e-07,0.000549072466643413,0.0745422724241823,0.00116445420994391,0.000462742683189085,0.00404418721249928,0.00551270640297686,1.66174388716763,1.19246763903486e-05,0,0
"CXCR2",0.0116115185144374,0.0330500715201575,0.00126587659399826,0.00159940263894114,0.00116847656229515,3.41391238859331e-05,0.000380022627394134,0.000110529832709698,0.00206319720644454,0.0472873256658288,0.0192687363420158,0.0296114021874278,0.0259516216300033,0.00790846115595205,1.0507624941852,0.000125630975425439,0,0.000136539215458744
"CXCR3",0.00226985564579373,0,0.00895068547428698,0.0826732558915025,0.571501183971898,0.00942553686637447,0.161981626575166,0.0430901669051758,0.329566647840053,0.0880755088117818,1.64195178721996,0.148299688982414,4.35428463081364e-06,0.000100749608424403,3.72115347283311e-05,0.271314798133557,0.000933312379670563,0
"CXCR4",0.419196909007955,0.573371394943084,1.42768564841018,0.623951048192848,0.149962162912172,0.925740876771372,1.53480134635398,0.647869353918349,1.4781340116405,0.353931990931159,0.421655794116283,2.76145885185574,0.208783688949692,0.20391544958168,0.486623884024969,1.72512667827444,0.41159932874337,0.025499800863448
"CXCR5",0.0070962592612049,0.00229621978132203,0.189868640506158,0.14410079301034,0.00681613397237892,0.0109626963617089,0.0251399099026508,0.00547195439670045,0.0151678445477551,0.00542526378735737,0.0015840518889786,0.0109897110969641,2.50310353508609e-05,0.000758615251036329,0.000338936620978515,0.0274853204142912,0.00400944164617013,0.00086977684500233
"CXCR6",0.00621139232646293,0.0348434566664853,0.00591797628226875,0.00158469480978512,7.81251770546097e-06,0.00896299150765187,0.127292801540242,0.00652226788012548,0.194156474112713,0.0640391022254328,0.0080012156066884,0.0015144224706617,0.000569664747827227,0.00118935461644069,3.12050282347011e-06,0.123186920559722,0.0323255396688705,0.031158560343148
"CYBB",1.51798266313223,0.0321563544427299,0.347384821213815,0.271303273250418,0.487469834266462,0.000233238102376121,0.000257828843008693,0.000101435799227354,4.32586755948473e-05,0.00251843831262855,0.958147953621081,1.56854445217523,2.91619832540548,2.37749835164354,0.0549970687429978,0.000233486609866774,0.0036924862034064,0.00487809647958682
"CYP11A1",0.00112847656305876,0,2.15346988760015e-06,7.93018469191748e-06,0.00145297743842124,2.8002887217856e-06,4.95267613744571e-05,8.57155872969638e-05,1.03850166058469e-05,2.41978991327049e-05,5.77418304549563e-07,8.88463327727759e-05,4.17903185511736e-06,7.39996788742508e-07,1.86723495249525e-05,0.000169487790055627,0,0.0030112160662123
"CYP1B1",0.0736323361315564,0.00228710006332686,0.0094274180337257,0.00495772272437838,0.0111130412740279,3.52377280942928e-06,1.50653293949711e-06,1.70512851739528e-05,5.93553812499629e-07,5.0967417110617e-06,1.20254786029186e-07,0.0082745812782632,0.310457353182862,0.0282865432891862,0.00413710451885884,4.25726982691054e-06,0.0678302443527133,0.280417898788388
"CYP24A1",0,0.041453925181053,3.29904711940238e-05,0.000103626179784222,1.14392642042092e-05,3.52911057211261e-05,0.00170247764551831,9.24403247410957e-05,0.00245019933733109,0.00165955846037372,1.68843948991054e-06,0.000713962168536155,4.3838740960768e-05,5.58024520683973e-05,4.82124155914363e-06,0.000119372550361722,0.00346505371813978,0.00849490366933638
"CYP4F3",0.00881373471936949,0.0267756836656697,0.012415039527588,0.00760918242931228,0.00696435040682752,0.00290240376108904,0.00729484764892556,0.00677700745850216,0.00599624126284361,0.00527963351402057,0.0118304219283287,0.0274433516584156,0.014006283356192,0.0107729148202045,0.443486037850891,0.00908852089953805,0,0.000594235603468723
"CYTL1",0.00721950497425818,0.00651975598037456,6.76277429474735e-05,6.45828817079468e-07,8.32235106547019e-07,5.83810343797913e-07,1.5535540596738e-07,4.95608791409827e-08,1.72139568590933e-07,0.000137115380854367,1.25997182406036e-06,2.56834077247433e-06,1.24290532282198e-05,9.40390337070334e-07,4.35547618971893e-07,1.11888591439353e-07,0.0404427385175597,0.000821453159848335
"CYYR1",0.000479508945265429,0.00126572939765123,4.7632740355809e-06,1.81782410093482e-07,8.25826509159276e-07,7.32077027598692e-08,1.11026997246587e-07,4.91792373211429e-08,8.63218520431843e-08,6.61063798274915e-08,0.0902154224401326,0.00142074626137694,0.000329335995912999,4.46661801272558e-07,0.00018980191735756,1.11026997246587e-07,0.365534169141768,0.00132268023258876
"DACH1",0.000280554790949204,0.104662820500555,1.09542971480074e-05,3.67687120115779e-07,1.85848074028617e-06,3.75821371080082e-05,6.25082714087987e-07,1.1067538323074e-07,1.94262956818148e-07,4.79653183983348e-05,0.020832064977802,0.00310209007607959,0.000634532948537395,1.5025807613888e-05,0.000677002209617137,2.49860635068075e-07,0.107417008434184,0.00982516685450672
"DCHS1",0.0147621965127539,0.0307232633842483,0.0019947290505959,2.70538789168713e-05,4.39304783648497e-05,0.030166647493179,0.0135091280051696,0.0226357201369308,0.00356889125469001,3.69810628307273e-05,0.0158910591110076,0.00585334950893479,0.00297760512107332,0.00378892659231166,5.65099749612705e-07,0.0295942879782749,0.878784683985243,0.394715592275335
"DCN",0.00358207118292427,0.00952489117755968,0.00212926455105055,0.00182569297635122,0.00477772309278967,0.00261118703969813,0.00334665274471844,0.00167116540446763,0.00277688721406153,0.00262634147266014,0.0029349713865382,0.00881935033797638,0.00344086908503127,0.00343751989948235,0.00278685208574497,0.00310253463354089,0.0140355126005839,5.73574839459263
