"","activated.CD4..T.cell","activated.CD8..T.cell","resting.CD4..T.cell","resting.CD8..T.cell"
"SLC47A2",0.00100300233515628,0,0.00162780003477521,0.00134235549947149
"PRF1",0.181181113797729,2.22768246087632,0.11815899286293,1.54287389946057
"RPL21P8",0.0362080873690231,0.0290010365954235,0.0435853360085058,0.0343264023189829
"YOD1",0.0275252182627086,0.0387188059165209,0.0184634044241342,0.0246737507655904
"EXOC5P1",0,0.00102795799409616,0.0005837907295214,0
"TMEM64",0.229567407510998,0.339273367692183,0.0930328880561936,0.136071216427401
"OR10K2",0.000357831374227826,0,0.00051644979745119,0
"LINC02363",0.000331879841851842,0,0,0.0025154701304281
"SHISA2",0.00344361340186687,0,0.00207462883387124,0.00122813980012233
"S1PR5",0.00643086556914934,0.165327836047037,0.0167327981430743,0.440289226002528
"SMG1P3",0.024622962945614,0.0269394194932521,0.0188196191957378,0.0115510890300877
"GPR157",0.0234350564768496,0.013814652202639,0.0204713395552973,0.0137566729054373
"PIPSL",0.0231910893845931,0.0241441778456482,0.0227589704710614,0.0214228905899555
"WDFY3-AS2",0,0,0.000532033424690656,0
"SLC36A4",0.286039183308283,0.237902696460251,0.170132606518093,0.149937104568904
"ZDHHC20",0.132216268830383,0.145296403952013,0.101108519948593,0.144566979832484
"ANKRD30B",0.00043433649344184,0,0,0
"ZFP3",0.0166283451609437,0.012289734959647,0.0145690768620677,0.0167738080434373
"ARSJ",0.00758684719292738,0.00276433533383237,0.00741459109625749,0.00113240122203383
"MAP3K15",0.00138568273555814,0.00926386627174415,0.00229802043561123,0.00116378672025549
"PPA1",2.71187761015366,2.17322919458898,1.35367462796542,0.977020036086366
"PSMG4",0.546275440703151,0.508432490510558,0.385799207713479,0.336184372424897
"BHLHE22",0,0,0.000584082288608297,0
"MAP6D1",0.000315856284735393,0,0,0
"ZNF443",0.0144752401536558,0.0141249617044955,0.0181299868895915,0.0242248352541638
"PDIA3P1",0.02432748778113,0.0326388451277384,0.0188933088075531,0.0289976821686758
"CXCR2",0.000978574845712336,0,0.0011024334803453,0.00280673451986236
"GREM2",0.0468670825271052,0.0169961971988485,0.0705616880760102,0.0186082277192374
"SSR4",2.89708833117859,3.20427771633995,2.48322827302957,2.57990365767579
"CAPS2",0.000429353519331751,0.00519675719340791,0.00556486386205495,0.00776242709150748
"ZNF792",0.0224224245675439,0.028984391524166,0.0379479613322083,0.0262714785080276
"CUEDC1",0.00126203123635038,0,0,0
"SCRIB",0.0716403178053844,0.0890893885277934,0.0263311359680886,0.0446928359024759
"KCTD2",0.0541476914147902,0.062790298319095,0.0495445214841531,0.0637759307542344
"D2HGDH",0.0843366131598934,0.10671490736554,0.0885691060784986,0.147967182119733
"OXTR",0.00136890347965796,0,0.000446921213824089,0.00263505211400822
"CMTR2",0.169508920601426,0.197461550800776,0.173755676584051,0.24093617133031
"FAM83H",0.00971289010620825,0.00698097597477098,0.00463571639816279,0.00207455256550582
"GPR62",0,0,0.00105787041331659,0
"ZNF572",0.00174525371378681,0.00268092895437831,0.00384794266877254,0.00592996355867331
"ST20",0.117270360797418,0.163934312300573,0.0549486147961794,0.0936813229775329
"PITPNB",0.655146942600246,0.636542491812868,0.374093612782808,0.357611808625739
"TCEAL8",0.531320066471935,0.49143125630639,0.674061849514507,0.648548706427199
"LRRC57",0.102268141020537,0.0947007380902923,0.0908560511432117,0.110657589360019
"MRPL14",1.52723205533816,1.55306319804818,0.747814169902325,0.804588848145329
"GPR137C",0.00124436728420113,0,0.00266330575763547,0.00969389259655906
"C1orf105",0,0,0.00107381248408868,0
"BBS12",0.0237277291262373,0.0266581641203988,0.014005808605138,0.019394758777247
"ZFP82",0.101129898612791,0.108562634170658,0.0878845585399893,0.0839822992380906
"LSMEM1",0.00186267632023894,0.0057030653337645,0,0.00434357084905705
"NQO1",0.0163250426263958,0.0120320053236264,0.0134012667316302,0.0181959290775737
"OR56B1",0.000479401733990668,0,0,0.00124383964990104
"AEN",0.191903620889203,0.204197922791938,0.127066772276924,0.115470471478637
"FKRP",0.0954766851203674,0.0862768513573461,0.0550796118167586,0.0626266738211394
"TRAPPC5",0.0274931672405787,0.0240463928442598,0.0174683512297143,0.0174441847376989
"RPH3AL",0.0259235528847414,0.0337445585078757,0.0188744424590908,0.0220890580447133
"SLC25A42",0.0707868420950537,0.0999152553701883,0.116839722497309,0.174319121254087
"FCRL6",0.00122214211587359,0.0348703910330626,0.00397343558886669,0.177953108980165
"METTL23",0.525859533109085,0.596560809104374,0.578851869120159,0.592419965979979
"SLC26A11",0.156126127391247,0.224280312595989,0.201298350387349,0.203602576811107
"HIGD1A",0.685438952214459,0.758430060533404,0.290104791272229,0.402868854039131
"CHRM2",0,0,0,0.00101859035178786
"OR52N4",0.00076661280249635,0,0,0.00118153392927207
"EHMT1",0.266194164375074,0.289519302008617,0.211825653823973,0.267917459590966
"AC105219.1",0.0158326945829119,0.0130174966931388,0.0190285358614926,0.0203613231727393
"SDCCAG3P2",0.000442407812127673,0,0,0
"F2R",0.0452038737266532,0.301938376994403,0.0578818806955923,0.390185147489742
"OR52P1P",0.00137499924584963,0,0.00226574640668829,0
"HLA-V",0.00567527403137646,0.00753930747754473,0.00700792212458535,0.00811427984132071
"ZNF707",0.050325503927378,0.0773138700465235,0.0498118520068502,0.0701373709481652
"MUC16",0,0.00108669135330412,0,0
"NPM1",4.74056030576926,4.21176501527256,4.78606180136554,4.02451802720182
"PJA1",0.181827880120709,0.194229855603468,0.154635628771382,0.107263404570176
"DHTKD1",0.0835757983860838,0.0504033686917447,0.0757736092024864,0.0858580507181582
"PENK",0.000373818949199044,0,0.000524479968475227,0
"C4orf50",0.00112408205108737,0.00571837384171452,0.0010852522936497,0.00358578420495568
"HIST3H2A",0.112718748478575,0.106329832528692,0.167460443506166,0.167297344164067
"ZNF746",0.106236741239401,0.115501738719305,0.0679583560103143,0.0838656075904733
"POLR2A",0.4654530725137,0.433486775528934,0.250847314997075,0.301273596291325
"SLC25A41",0.00178819493862546,0.0031639173744056,0.00152886350229102,0.00157868329602009
"MTHFD2P7",0.00237628653039515,0.00115845605970902,0.00224658568509833,0.00139849774934901
"TMEM136",0.00555643842525196,0.00423177013411499,0.000996694065632985,0.00298279639918097
"FRAT2",0.149921006520048,0.142636382994871,0.190939665860278,0.16470196471045
"TMEM102",0.0928862413409616,0.105677262177319,0.0728408570898097,0.0862824120290318
"TMEM132E",0.00123552109591648,0.00134679075931619,0.000940037108103869,0.00368699157178834
"ZNF322",0.0518997863766877,0.0615955392594018,0.0412753348965536,0.0646447651984356
"NME9",0.00280095005728499,0.00147721326471669,0.00497535353362703,0.00340996529592636
"HEPHL1",0.000423224019878925,0,0.000545786049445117,0
"LRRC75A",0.318942101897238,0.253977565763596,0.263439300245428,0.178931098896477
"CTAGE10P",0,0,0,0.0011893807134814
"AC096571.1",0.0066447307581656,0.00244564320076186,0.00149698364298269,0.00262466110587803
"DDX60L",0.104765035720113,0.157956106927858,0.212210114223273,0.25168547451883
"SYNE4",0.00473359376952474,0.00477245977780918,0.00431294421647209,0.0074062774362524
"OGFOD3",0.332699790903419,0.370946577317435,0.143057535985868,0.165451571885845
"WASHC1",0.0851892811153041,0.078250703852706,0.0802583938749367,0.10049457566435
"UTS2R",0,0,0,0.00140635035974736
"AATK",0.0077917581734894,0.00452909872175736,0.00155570610638885,0
"DDN",0.000269056066988203,0.00190434702234472,0,0
"ZNF467",0.0243212494504347,0.0287692585227107,0.0188290645029706,0.0295630556429193
"ZNF678",0.0226928654862866,0.0377073994471937,0.0177833047828322,0.0212877133548965
"TMEM45A",0.000356756260171268,0.00629104562842949,0,0.0012568264983455
"RAP2B",0.18741773228124,0.233568293911739,0.252606311482271,0.457526827322795
"ZBTB2",0.17301022506892,0.229359598964933,0.139652578707554,0.19637734628716
"RNF135",0.0452876135796765,0.0653556322881855,0.0440880162153919,0.0671097438451032
"ACBD4",0.0652362054957845,0.0706108644721839,0.0941834861678372,0.0933609180843707
"OR8D4",0,0,0.000590533864363554,0.00130571887528637
"SGSH",0.0507851159238955,0.0457149884175022,0.076165763719254,0.0754992701525723
"RPL24P4",0.567732129341044,0.46587066630753,0.654939233257556,0.504786541189752
"MAB21L2",0,0.00124791060347362,0,0
"FANCB",0.0220192188049406,0.0219407362779041,0.0104521296834277,0.0265645295347408
"SETD2",0.141543367131335,0.148881185817968,0.120474200684283,0.173127905564164
"EDDM3A",0.000506088946395409,0,0,0
"C6orf223",0,0.00114335606759606,0,0
"TMIE",0.00708814612566015,0.000873817749480459,0.010625780016194,0.00465505220545026
"MEX3D",0.009576884085822,0.00983967199971818,0.00306230495940974,0.0075249924100779
"MRPS23",0.817201795286017,0.776621338625786,0.371423233995036,0.445950410255907
"GPR135",0.00312998093168094,0.00282571379141342,0.00583775880358784,0.00455177435669202
"SLX1B",0.00371454015330404,0.00454280002426896,0.00169880378747941,0.00486642652542912
"ANKRD62",0.00215950881529761,0.00429125579275562,0.00380162955390808,0.0025530109063229
"TNFSF15",0.000793448146314549,0.000720441586870417,0,0.00126267963349705
"ZFP41",0.0151878807337147,0.0168641535185197,0.0160784944050776,0.0209894541248469
"PHLDA2",0.0836024531002702,0.0648127034646837,0.015751104994339,0.0130340864568232
"ATG9B",0.0588710419044477,0.0383115875636179,0.092213986835943,0.0481389737757347
"HKR1",0.105433178847552,0.103856386026163,0.114342408599488,0.11852911816794
"PLAG1",0.0538410984494687,0.0214783287101897,0.0857564320598528,0.0602504088251406
"OR8H1",0.000435336951920436,0,0,0
"YIPF6",0.377556796455118,0.368434699766201,0.273476699260747,0.263939313007339
"ZBTB20",0.254354148481035,0.290636412216366,0.528340803977361,0.590788803741467
"FDX1P1",0.000977209662476813,0.0010421484965414,0.000559598543935143,0
"C3orf58",0.0700543546706129,0.08927807250928,0.0744413662315679,0.092431375160159
"C5orf30",0.0561025953373954,0.0684698980339276,0.0226586106049456,0.0166723870193289
"AMIGO1",0.0189960956831555,0.0167269139912904,0.0307948556698392,0.0241600619604133
"GPR3",0.000684640941027052,0.000819444567110154,0,0
"SIAH2",1.35512825407494,1.31088434886682,0.689411422955921,0.71522962883166
"COPG1",0.265740603775371,0.327604947309733,0.210798274602051,0.262128590080928
"ADGRB1",0.00047768996453864,0,0.00042213971101785,0
"LINC00471",0.00444007598212758,0,0.00717276618205804,0.00102938655315806
"CELF2-AS1",0.000456030667058574,0.000752840181362848,0.00155839673713426,0
"SLC9A9",0.0127918434342148,0.0220658697023324,0.04549614432084,0.0423608437072416
"LSM10",0.955833868005646,1.1044959897006,0.564260105706632,0.716236321877869
"RELL1",0.00538974971809582,0.00494927147808525,0.0102756167779506,0.0124360972481313
"RFX7",0.0544416577070928,0.0620551806895843,0.0440181713580596,0.0660066543621341
"SLC35C1",0.133677892878857,0.165176002330344,0.0813667762373312,0.119337738811993
"TIGIT",0.387394224194594,0.944912540604675,0.414805578280099,0.79180722584384
"RNF41",0.276145866670398,0.305942483405324,0.189901929541153,0.256116163553105
"SLC2A4",0.00130016711205405,0,0,0
"IBA57",0.0899338797621921,0.0985800179146239,0.0493881071099181,0.0479913562615895
"CLDN7",0.0123071201953266,0.0275594680240564,0.00917713054026637,0.00745410580542216
"ZNF329",0.0399930627190829,0.0310997468440642,0.036998867295272,0.0352843086334438
"ZNF101",0.42011807970236,0.392903495174095,0.595132874700251,0.47451449332687
"C5orf24",0.343068041867076,0.402753316164463,0.279796118365956,0.366051154493512
"ADO",0.249232472362521,0.325546725016772,0.100917634636092,0.138759644534944
"COA4",0.934815756463923,1.02417132578642,0.46688029593162,0.541771656959828
"OR4P4",0,0,0.00109316843485041,0
"PRKAG1",0.453873683242391,0.466770056658852,0.364005928328296,0.402592478521274
"GINS3",0.0394727685673815,0.044200146167031,0.0115493415685047,0.0159403502190099
"CCDC149",0.000363852964111913,0,0.000544909333024496,0
"MRPS11",0.609180503988701,0.673137192019181,0.379424696746771,0.516831133965546
"AC117395.1",0.000408703786467444,0,0,0
"SNRPE",2.199967968698,2.20666358739595,1.38883925108236,1.45033434166531
"RTKN2",0.149627826452366,0.0435235812752401,0.122162844806023,0.0346689714917521
"PNMA8A",0,0,0.00102048669822241,0
"CHST15",0.00383976341971331,0.00364566741923365,0.00152575149953753,0
"USH1G",0.000376259541426742,0,0.000475252486237752,0
"IDH2",0.617274398650344,0.695526013790289,0.69905670326212,1.09751744669055
"OGFRP1",0.00597538998935476,0.00377333731028258,0.0015688290385567,0.00120242800863702
"OR52A1",0.000499916533810362,0.000865640733091182,0.00110667338323968,0
"PTCHD3",0,0.000935846390861646,0,0
"TMEM259",0.779625168959324,0.895629657515423,0.616162613487961,0.732174051131124
"WRB",0.201452677301891,0.197651808693006,0.128977566641404,0.154274007071517
"TNRC18",0.0444969705107114,0.0639096751546913,0.0434969929934282,0.0767135926902453
"FAM181B",0.00182400591059706,0,0.00389450696735728,0.00107807510451717
"TMEM30B",0.0560083943576851,0.0332934203910185,0.0330398181836327,0.0204602503148414
"DEXI",0.522244837786585,0.581510215696437,0.390080362079162,0.459105252764433
"AL365277.1",0.0266295972297342,0.036741481520004,0.0310122569130171,0.0454947859242291
"ZNF716",0.00129044219996657,0.000946390990325459,0,0
"NOP10",2.43849086580827,2.6292587995797,1.2926508027154,1.61293962730985
"FAM89A",0.343734601393022,0.332398278353501,0.137130251699142,0.115266347350215
"TDRKH",0.0422338713113134,0.0380063570648131,0.0195763874983812,0.0175522342352705
"ZNF708",0.102224717096695,0.100089636379215,0.102643575930979,0.108129487687643
"IST1",0.38289287194635,0.404052425930447,0.315015671353531,0.360387232523012
"ERCC6L2",0.0675028978404996,0.0654638310310681,0.0609794761724273,0.0596256306172328
"MRPL41",1.47932672939327,1.62962920118565,0.710008706656621,0.99227408463375
"CREB3L2",0.0902152211879567,0.197893008539535,0.101569765975448,0.162946439690606
"TP53TG1",0.217302342222116,0.196788455698205,0.328267164398373,0.397119967024396
"TSEN54",0.31179359480128,0.492970751002236,0.192553441287147,0.580896604739332
"RGMA",0.00446823429652117,0.00528138619333294,0.00650412898499224,0.00520141500696603
"UBA7",0.119761672623839,0.123514994393123,0.187954350444417,0.204956366934818
"MRPS16",0.973677722217312,0.984584614026417,0.51651539477917,0.601835893692521
"FAM159A",0.149301408412598,0.176299228600374,0.338034242462957,0.264661532406044
"RAD51B",0.0263219226249057,0.031486945266538,0.0477066695017232,0.0428239183145518
"LDOC1",0.0710868912685483,0.0397018162956938,0.093201219525763,0.0545486377003813
"ARL6IP4",0.00291054695268604,0,0.00115575730861803,0.00222125641486717
"EXT1",0.0104484173214489,0.0210946876875072,0.0117607553895108,0.0128858997968373
"SHMT2",0.554422999803482,0.543617843153413,0.198244581392192,0.227112681868423
"MOB2",0.317145997596447,0.404696534966226,0.279864905511032,0.382273391805199
"ATP6AP2",0.790721844812071,0.79669244599137,0.752819198881809,0.696848437093332
"CYB5D1",0.00296870960193125,0.00293034321803897,0.000899630542328372,0
"FAM153B",0.0327296249276983,0.0167731644285167,0.0310845789826165,0.0190303033433283
"BACE2",0.00459750999673655,0.00544026423732425,0.00161462114805886,0.00216162391362549
"UBE2E2",0.148041462979362,0.0833914745438639,0.0908817395827887,0.0401544041103787
"SYNM",0.017032369867587,0.0416482021548872,0.0398249823142517,0.0984938436903631
"GABRG3",0,0,0.000520722122988471,0
"PRR34",0.00521573333554425,0.00471949380955327,0.010118629807607,0.00763463400483541
"B4GALNT4",0.00454085513209751,0.000947186135478075,0,0.000984319706553036
"AP1S2",0.788229670999444,0.736718760050892,0.633999745445304,0.527404005721399
"C8orf33",0.719783656708107,0.695633446665928,0.299888908353278,0.328406673845056
"DCAF4L1",0.00230059561781782,0.00225507896163409,0.00248542416801283,0.00375977596648552
"SPACA6",0.0472438092281152,0.0203885608556698,0.046432368730055,0.0244159676638119
"ZSCAN22",0.0193244418276505,0.0275681543243105,0.011263725123828,0.0216825459011642
"KCNJ14",0.0336259638523971,0.0435470098504767,0.027607609668579,0.0319237827389875
"FBXL6",0.126965173801978,0.148674808294753,0.0469067551850702,0.0809833825931789
"C1S",0.000668145744992644,0.00280392531463155,0,0
"GLTPD2",0,0.00113998634098443,0,0.00125294607438491
"KIAA2012",0.00572560035188839,0.00355237889762944,0.00451831833124569,0.00108794221080592
"PDSS1P1",0,0.000883775451842965,0,0
"CRIP1P4",0.00936920340175107,0.0153945620610713,0.0168423987478986,0.0247987662166437
"C17orf77",0,0,0,0.00127719430897972
"KBTBD3",0.0949461299373614,0.11204230187315,0.150184771968125,0.179294352769943
"YBEY",0.290125720040478,0.298377236727247,0.305280384036967,0.344668515086311
"CLN8",0.272427221234512,0.261432785793263,0.219584787173341,0.193150993019809
"AC138028.1",0.0135664180605493,0.0196871912823059,0.0115380693371068,0.035919446169579
"NXPH4",0.00373753067955677,0.00342107086938582,0.00231580154315845,0.00829874426866133
"RPL27AP5",0.188745611193598,0.18403460791119,0.29537944034318,0.260549383520306
"CACNB4",0.00384840178898908,0.00503035512857783,0.00398405198564768,0.00594991151956075
"IFNL1",0.00099876226699756,0.00394556956182299,0.00439281733607822,0.00770705435375259
"DNM1P46",0.00243382257048933,0.00101627012800519,0.00220498873932167,0
"TRAPPC6B",0.166825298937097,0.189928837993626,0.143869831673788,0.17850548577427
"PGBD4",0.0160846333609163,0.0227125707256441,0.0273153227239368,0.0239456950730611
"NPLOC4",0.248081740482119,0.292400837078473,0.122376836329097,0.190087495618487
"TEX19",0.000932510768830804,0.000954270050437296,0,0
"TSHZ2",1.80920051516384,0.312993791655894,1.36473221808234,0.219156447691333
